product_id	date	num_prod_hits
Symmetricom	200303	3
Symmetricom	200406	5
Symprex	200606	1
Symprex	200712	1
Symprex	200803	1
Symprex	201104	2
Syspro	200002	5
Syspro	200502	16
Tableau	201704	3106
Taleo (Unspecified Product)	200604	1225
Taleo (Unspecified Product)	200605	1384
Taleo (Unspecified Product)	200606	1631
Taleo (Unspecified Product)	200607	1454
Taleo (Unspecified Product)	200608	1668
Taleo (Unspecified Product)	200609	1633
Taleo (Unspecified Product)	200610	1794
Taleo (Unspecified Product)	200611	1375
Taleo (Unspecified Product)	200701	3323
TeamConnect	200005	1
TeamConnect	200010	1
TeamConnect	200011	1
TeamConnect	200202	1
TeamConnect	201504	255
TechExcel	200005	2
TechExcel	200203	1
TechExcel	200210	1
TechExcel	200511	6
IBM Telelogic	200111	10
TelVue	200009	1
Tenrox	200403	1
Tenrox	200406	1
Tenrox	200410	1
Tenrox	200508	2
Tenrox	200509	2
Tevron	200504	1
Tevron	200505	3
Tevron	200510	2
Thermoflow	200008	1
Thermoflow	200204	1
Thermoflow	200207	1
Thermoflow	200211	2
Thermoflow	200306	1
Thinprint	200204	2
Thinprint	200207	1
Thinprint	200508	3
Thinprint	200509	2
Tidal Software	200002	1
Tidal Software	200006	1
Tidal Software	200205	2
Tidal Software	200209	1
Tidal Software	200303	2
Tidal Software	200502	2
Titan CMS	200307	1
TrackWise	200405	15
TrackWise	200508	25
TreeAge	200103	1
TreeAge	200206	1
TreeAge	200309	3
Trend Micro	200411	39
TriGeo SIM	200004	1
TriGeo SIM	200308	1
TriGeo SIM	200311	1
Trumba	200210	1
Trumba	200509	1
IBM Unica	200307	9
IBM Unica	200403	12
Ventyx	200005	1
Ventyx	200007	1
Ventyx	200202	1
Ventyx	200302	2
Veramark	200007	1
Veramark	200011	1
Veramark	200108	1
Veramark	200203	1
Veramark	200406	2
Veramark	200502	2
VersaIMAGE	200107	1
VersaIMAGE	200503	1
VersaIMAGE	200507	1
Vertex	200111	20
Viewlet	200011	1
Viewlet	200107	2
Viewlet	200406	2
Viewlet	200407	5
Viewlet	200504	3
Visualware	200101	2
Visualware	200306	1
Visualware	200605	2
Vitria	200103	15
Vitria	200111	15
Vitria	200206	16
Vitria	200302	17
Vitria	200303	17
Vizioncore	200107	1
Vizioncore	200308	1
Vizioncore	200406	1
Vovici	200509	2
Vovici	200905	13
Vovici	201205	33
IBM Vsam	200002	81
VSS Pro	200005	1
VSS Pro	200306	2
VSS Pro	200503	1
VSS Pro	200509	1
Wavelink	200005	3
Wavelink	200208	2
Wavelink	200306	2
Wavelink	200402	2
Wavelink	200403	3
Wavelink	200404	3
Wavelink	200411	2
WebCT	200305	28
WebCT	200505	41
Webdrive	200507	1
Webdrive	200703	2
Cisco WebEx	200501	373
WebFOCUS	200409	14
Websense	200404	24
Websense	200503	29
Websense	200507	33
Wimba	200002	1
Wimba	200211	3
Winshuttle	201606	198
Winshuttle	201610	163
Wintertree	200006	1
Wintertree	200311	1
WiredRed	200207	1
WiredRed	200209	1
WiredRed	200510	1
Wonderware	200004	24
WoodWing	200309	1
WoodWing	200403	1
WoodWing	200504	1
WoodWing	200711	8
WorkflowGen	200512	2
WorkflowGen	200612	2
WorkflowGen	200807	3
Xcase	200012	1
Xcase	200102	1
Xcase	200106	1
Xcase	200112	1
Xcase	200211	1
Xcase	200303	1
Xcase	200410	1
xTuple	200204	1
xTuple	200309	1
xTuple	200406	1
xTuple	200408	1
Xythos	200207	1
Xythos	200210	1
Xythos	200407	1
Xythos	200409	1
Xythos	200706	7
Telligent Zimbra	201603	704
Telligent Zimbra	201607	469
Telligent Zimbra	201609	425
Telligent Zimbra	201704	7
Cisco Adaptive Security Appliances	201702	813
Cisco Adaptive Security Appliances	201703	794
Cisco Adaptive Security Appliances	201704	431
Riverbed SteelFusion	201511	16
Citrix Access Gateway	200410	3
Citrix Access Gateway	200709	26
Citrix Branch Repeater	200301	1
GoToAssist	200204	2
GoToAssist	200210	2
GoToAssist	200502	4
GoToAssist	200507	8
GoToMeeting	200001	19
GoToMeeting	200104	4
GoToMeeting	200307	5
GoToMeeting	201109	229
GoToMyPC	200008	3
GoToMyPC	200306	3
GoToMyPC	200307	3
GoToMyPC	200508	6
GoToTraining	200205	1
GoToTraining	200312	1
GoToWebinar	200105	1
GoToWebinar	200302	1
GoToWebinar	201701	187
Citrix NetScaler	201411	577
Citrix NetScaler	201603	1216
Citrix Unified Gateway	201306	6
Citrix Unified Gateway	201308	10
Citrix Receiver	200008	1
Citrix XenClient	200006	1
Citrix XenServer	201702	541
Citrix XenServer	201703	548
Citrix XenServer	201704	307
Dell EMC ApplicationXtender	200311	2
Dell EMC ApplicationXtender	200410	4
Dell EMC ApplicationXtender	200501	16
Dell EMC Atmos	200112	1
Dell EMC Atmos	200502	1
Dell EMC Atmos	201411	26
Dell EMC Atmos	201412	26
Dell EMC Avamar	200111	3
Dell EMC Celerra	200106	5
Dell EMC Celerra	200402	6
Dell EMC Celerra	200507	9
Dell EMC Centera	200702	34
Dell EMC ECM	200405	3
Dell EMC Hardware	200002	2
Dell EMC Hardware	200007	2
Dell EMC Hardware	200009	2
Dell EMC Hardware	200103	2
Dell EMC Hardware	200204	2
HP Blade Servers	200111	5
HP Blade Servers	200503	10
HP Blade Servers	200510	12
HP Itanium	200103	8
HP Itanium	200107	7
HP Thin Client Hardware	200102	1
HP Thin Client Hardware	200209	1
HP Thin Client Hardware	200310	1
HP Thin Client Hardware	200503	1
IBM BladeCenter Server Architechure	200506	22
IBM BladeCenter Server Architechure	200509	19
IBM Content Manager	200303	3
IBM Content Manager	200408	4
IBM Content Manager	200708	19
IBM Power7	200304	1
IBM Power7	200310	1
SumTotal	200202	4
Microsoft Live Meeting	200005	7
Microsoft Live Meeting	200205	8
NetApp (Unspecified Product)	201702	954
NetApp (Unspecified Product)	201703	871
NetApp (Unspecified Product)	201704	500
Alfresco	200910	40
BMC Remedy Service Desk	200311	12
BMC Remedy ITSM	200311	12
BMC Remedy Magic	200308	2
BMC Remedy Magic	200411	2
BMC Remedy Magic	200502	2
BMC Remedy Magic	200504	3
Brocade BigIron	200008	3
Brocade BigIron	200108	5
Brocade BigIron	200109	3
Brocade BigIron	200110	3
Brocade BigIron	200203	3
Brocade BigIron	200507	6
Brocade IronView	200008	1
Brocade IronView	200204	1
Brocade IronView	200309	2
Brocade IronView	200612	7
CDC	200012	3
CDC	200101	12
CDC	200110	3
CDC	200204	2
CDC	200305	3
CDC	200403	4
Epic EMR	201301	671
Epicor Avante	200006	1
Epicor Avante	200010	1
Epicor Avante	200012	2
Epicor Avante	200106	1
Epicor Avante	200108	1
Epicor Avante	200209	1
Epicor Avante	200403	1
Epicor Avante	200502	1
Epicor DataFlo	200003	1
Epicor DataFlo	200005	1
Epicor DataFlo	200007	1
Epicor DataFlo	200103	2
Epicor DataFlo	200304	2
Epicor DataFlo	200311	1
Epicor iScala	200202	2
Epicor iScala	200405	3
Epicor iScala	200502	2
Epicor iScala	200510	3
Epicor ManFact	200001	11
Epicor ManFact	200007	2
Epicor ManFact	200206	2
Epicor ManFact	200307	3
Epicor ManFact	200401	11
Epicor Prelude ERP	200211	1
Epicor Prelude ERP	200507	1
Epicor Prophet 21	200102	5
Epicor Prophet 21	200302	4
Epicor Prophet 21	200304	4
Epicor Prophet 21	200403	6
McAfee Foundstone	200205	2
McAfee Foundstone	200304	2
McAfee GroupShield	200006	4
McAfee GroupShield	200012	7
McAfee GroupShield	200108	6
McAfee GroupShield	200308	6
McAfee GroupShield	200406	8
McAfee NetShield	200003	2
McAfee NetShield	200110	3
McAfee NetShield	200111	3
McAfee NetShield	200202	2
McAfee NetShield	200203	3
McAfee NetShield	200212	4
McAfee NetShield	200310	4
McAfee Preventsys	200403	2
McAfee Preventsys	200404	1
McAfee VirusScan	200011	6
McAfee VirusScan	200107	7
McAfee VirusScan	200110	9
McAfee VirusScan	200203	9
Microsoft Dynamics ERP	200010	2
Microsoft Dynamics ERP	200105	4
Microsoft Dynamics ERP	200108	3
Microsoft Dynamics ERP	200207	2
Microsoft Dynamics ERP	200212	4
NetApp Brocade Encryption	200908	2
NetApp Brocade Encryption	200909	2
NetApp Common Internet File System (CIFS)	200011	2
NetApp Common Internet File System (CIFS)	200204	1
NetApp Common Internet File System (CIFS)	200403	3
NetApp Data ONTAP	200004	2
NetApp Data ONTAP	200010	2
NetApp Data ONTAP	200207	2
NetApp DataFort	200501	1
NetApp DataFort	200601	2
NetApp DataFort	200710	2
NetApp DataFort	200811	2
NetApp DataFort	200812	2
NetApp DataFort	200906	2
NetApp Enterprise Storage Systems	200304	1
NetApp Enterprise Storage Systems	200409	1
NetApp Enterprise Storage Systems	200501	4
NetApp Enterprise Storage Systems	200507	1
NetApp Enterprise Storage Systems	200510	1
NetApp Enterprise Storage Systems	200612	5
NetApp FilerView	200006	1
NetApp FilerView	200310	1
NetApp FilerView	200907	7
NetApp FlexClone	201107	14
NetApp FlexClone	201108	25
NetApp FlexClone	201501	44
NetApp FlexClone	201502	30
NetApp FlexCache	200411	1
NetApp FlexCache	200602	2
NetApp FlexShare	200702	1
NetApp FlexShare	200911	2
NetApp FlexVol	200409	1
NetApp FlexVol	200803	4
NetApp FlexVol	200811	4
NetApp FlexVol	201107	10
NetApp MetroCluster	200003	1
NetApp MetroCluster	200110	1
NetApp MetroCluster	200307	2
NetApp MetroCluster	200404	2
NetApp Multistore	200706	2
NetApp Network File System	200405	1
NetApp Network File System	200508	1
NetApp Network File System	200509	1
NetApp Network File System	200510	1
NetApp Network Attached Storage (NAS)	200011	3
NetApp Network Attached Storage (NAS)	200106	6
NetApp Network Attached Storage (NAS)	200503	7
NetApp OnCommand Suite	200006	1
NetApp OnCommand Suite	200409	1
NetApp Open Systems SnapVault	200506	1
NetApp Open Systems SnapVault	200709	3
NetApp Open Systems SnapVault	201111	11
NetApp Raid-DP	200902	2
NetApp Raid-DP	200906	4
NetApp Raid-DP	200907	3
NetApp SnapDrive	200407	1
NetApp SnapLock	200005	2
NetApp SnapLock	201410	246
NetApp SnapLock	201411	132
NetApp SnapLock	201502	155
NetApp SnapLock	201505	130
NetApp SnapManager	200504	3
NetApp SnapMirror	200008	2
NetApp SnapMirror	200104	2
NetApp SnapMirror	200504	4
NetApp SnapProtect	200401	1
NetApp SnapProtect	201512	15
NetApp SnapRestore	200104	1
NetApp SnapRestore	200304	1
NetApp SnapRestore	200307	1
NetApp SnapRestore	200811	10
NetApp SnapShot	200004	1
NetApp SnapShot	200102	1
NetApp SnapVault	200004	1
NetApp SnapVault	200510	2
NetApp SupportEdge	200506	1
NetApp SupportEdge	200508	1
NetApp SupportEdge	200510	1
NetApp SyncMirror	200107	1
NetApp SyncMirror	200509	2
NetApp SyncMirror	200510	1
NetApp V-Series	200211	1
NetApp V-Series	200311	1
NetApp V-Series	200403	1
Microsoft Enterprise Content Management (ECM)	200107	1
Microsoft Enterprise Content Management (ECM)	200209	1
Microsoft Enterprise Content Management (ECM)	201106	19
mySAP ERP	200704	30
mySAP ERP	200705	26
mySAP ERP	200706	25
Microsoft OneNote	200402	6
SAP Automotive Industry Solutions	200002	1
SAP Automotive Industry Solutions	200108	2
SAP Automotive Industry Solutions	200109	2
SAP Automotive Industry Solutions	200404	2
SAP Automotive Industry Solutions	201504	247
SAP Banking Industry Solutions	200403	1
SAP Banking Industry Solutions	200509	1
SAP Business All In One	200012	1
SAP Business All In One	200311	1
SAP Business All In One	200404	1
SAP Business All In One	200405	1
SAP Business All In One	200502	1
SAP Business All In One	200812	8
SAP Business One	201603	1877
SAP Business One	201607	1369
SAP Business One	201609	1075
SAP Chemicals Industry Solutions	200307	1
SAP Chemicals Industry Solutions	200502	1
SAP Chemicals Industry Solutions	200508	1
SAP Chemicals Industry Solutions	200605	3
SAP Chemicals Industry Solutions	200706	4
SAP Consumer Products	200205	1
SAP Consumer Products	200210	1
SAP Consumer Products	200403	1
SAP CRM	200510	32
SAP CRM	200807	287
SAP Data Maintenance for ERP by Vistex	200011	1
SAP Data Maintenance for ERP by Vistex	201504	207
SAP ERP Central Component (ECC)	200901	812
SAP ERP Financials	200110	6
SAP for Apparel & Footwear (AFS)	200004	2
SAP for Apparel & Footwear (AFS)	200112	3
SAP for Apparel & Footwear (AFS)	200307	3
SAP for Apparel & Footwear (AFS)	200406	3
SAP for Engineering, Construction, and Operations	200009	1
SAP for Engineering, Construction, and Operations	200105	2
SAP for Engineering, Construction, and Operations	200106	1
SAP for Engineering, Construction, and Operations	200109	1
SAP for Engineering, Construction, and Operations	200112	2
SAP for Engineering, Construction, and Operations	200210	1
SAP for Engineering, Construction, and Operations	200304	1
SAP for Engineering, Construction, and Operations	200312	2
SAP for Insurance	200012	1
SAP for Insurance	200310	1
SAP for Insurance	200505	1
SAP for Insurance	201409	35
SAP for Mill Products	200103	1
SAP for Mill Products	200506	1
SAP for Mining	200111	1
SAP for Oil & Gas (IS Oil & Gas)	200006	2
SAP for Oil & Gas (IS Oil & Gas)	200106	2
SAP for Oil & Gas (IS Oil & Gas)	200204	2
SAP for Oil & Gas (IS Oil & Gas)	200206	2
SAP for Oil & Gas (IS Oil & Gas)	200303	3
SAP for Oil & Gas (IS Oil & Gas)	200305	4
SAP for Oil & Gas (IS Oil & Gas)	200310	2
SAP for Oil & Gas (IS Oil & Gas)	200403	3
SAP for Public Sector	200108	2
SAP for Public Sector	200210	2
SAP for Public Sector	200304	2
SAP for Public Sector	200310	3
SAP for Public Sector	200412	3
SAP for Public Sector	200509	3
SAP for Retail (ISR)	200108	9
SAP for Retail (ISR)	200203	8
SAP for Utilities (ISU)	200204	6
SAP for Utilities (ISU)	200307	8
SAP for Utilities (ISU)	200308	9
SAP for Utilities (ISU)	200311	8
SAP High Tech Industry Solutions	200010	1
SAP High Tech Industry Solutions	200106	1
SAP High Tech Industry Solutions	200208	1
SAP High Tech Industry Solutions	200211	1
SAP High Tech Industry Solutions	200304	1
SAP High Tech Industry Solutions	200412	3
SAP High Tech Industry Solutions	200605	7
SAP Higher Education and Research	200002	1
SAP Interaction Center	200204	1
SAP Interaction Center	200205	1
SAP Interaction Center	200307	1
SAP Interaction Center	200309	2
SAP Interaction Center	200312	2
SAP Interaction Center	200504	2
SAP Interaction Center	200505	2
SAP Product Development and Manufacturing	200111	1
SAP Product Development and Manufacturing	200205	1
SAP Product Development and Manufacturing	200308	1
SAP Product Development and Manufacturing	200610	4
SAP R/2	200002	7
SAP R/2	200003	9
SAP R/2	200006	13
SAP R/2	200008	12
SAP R/2	200104	11
SAP Sales OnDemand	200004	1
SAP Sales OnDemand	200509	1
SAP Sales OnDemand	200705	4
SAP Sales Order Management	200310	19
SAP Strategic Enterprise Management (SEM)	200403	14
SAP Global Trade Services	200807	176
SAP Transportation Management (TM)	200012	4
SAP Transportation Management (TM)	200309	2
SAP Transportation Management (TM)	200402	3
SAP Transportation Management (TM)	200502	2
SAP Travel Management	200106	2
SAP Travel Management	200202	2
SAP Travel Management	200206	3
SAP Travel Management	200210	2
SAP Travel Management	200312	3
SAP Travel Management	200411	2
SAP Warranty and Claim Management	200005	1
SAP Warranty and Claim Management	200008	1
SAP Warranty and Claim Management	200012	1
SAP Warranty and Claim Management	200311	1
SAP Warranty and Claim Management	200410	1
SAP Warranty and Claim Management	200507	2
Avaya Agile Communication Environment (ACE)	200201	1
Avaya Agile Communication Environment (ACE)	200602	3
Avaya Agile Communication Environment (ACE)	200712	2
Avaya Agile Communication Environment (ACE)	201104	5
Avaya Aura	200104	2
Avaya Aura	200404	5
Avaya Business Advocate	200006	1
Avaya Business Advocate	200010	2
Avaya Business Advocate	200205	1
Avaya Business Advocate	200206	1
Avaya Business Advocate	200209	1
Avaya Business Advocate	200304	1
Avaya Business Advocate	201406	83
Avaya Business Communications Manager	200008	1
Avaya Business Communications Manager	200407	2
Avaya Business Communications Manager	200408	2
Avaya Business Communications Manager	200410	2
Avaya Communications Server	200509	19
Avaya Communications Server	200510	14
Avaya Contact Center Control Manager	200002	1
Avaya Contact Center Control Manager	200008	1
Avaya Contact Center Control Manager	200202	1
Avaya Contact Center Control Manager	200203	1
Avaya Contact Center Control Manager	200204	1
Avaya Contact Center Control Manager	200506	3
Avaya DECT Handsets	200101	1
Avaya DECT Handsets	200604	1
Avaya DECT Handsets	200703	1
Avaya DECT Handsets	200704	1
Avaya DECT Handsets	200705	1
Avaya Digital Deskphones	200007	2
Avaya Digital Deskphones	200102	1
Avaya Digital Deskphones	200104	1
Avaya Digital Deskphones	200111	1
Avaya Digital Deskphones	200210	1
Avaya Digital Deskphones	200403	2
Avaya Digital Deskphones	200406	2
Avaya Digital Deskphones	200504	2
Cisco Prime Security Manager	201502	5
Avaya Flare Experience	201203	3
Avaya Flare Experience	201212	3
Avaya Gateways	200101	1
Avaya Gateways	200512	1
Avaya Gateways	200611	1
Avaya Gateways	200812	3
Avaya Gateways	201310	6
Avaya IP Deskphones	200209	1
Avaya IP Deskphones	200305	2
Avaya IP Deskphones	200310	1
Avaya IP Deskphones	200312	2
Avaya IP Deskphones	200505	2
Avaya IQ	200405	1
Avaya IQ	200506	1
Avaya IQ	201208	18
Avaya One-X Applications	200105	1
Avaya VPN Gateway	200204	1
Avaya VPN Gateway	200311	2
Avaya VPN Gateway	200405	1
Avaya VPN Gateway	200506	2
Microsoft Dynamics CRM	201703	766
Microsoft Dynamics CRM	201704	444
VMware ACE	200501	2
VMware ACE	200510	1
VMware Capacity Planner	201110	14
SAP Intercompany	200009	2
SAP Intercompany	200110	1
SAP Intercompany	200302	1
SAP Intercompany	200310	1
SAP Intercompany	200403	1
SAP Intercompany	200411	1
SAP Intercompany	200503	2
VMware Data Recovery	200502	1
VMware Data Recovery	201209	14
VMware Data Recovery	201301	23
VMware Distributed Resource Scheduler (DRS)	201702	78
VMware ESX	201702	733
VMware ESX	201703	667
VMware ESX	201704	356
VMware ESX Server	200810	141
VMware Fusion	200009	1
VMware Fusion	200108	1
VMware Fusion	200205	1
VMware Fusion	200304	1
VMware Fusion	200309	1
VMware Fusion	200311	1
VMware GSX	200407	9
VMware GSX	200507	12
VMware GSX	200509	13
VMware GSX	200510	16
VMware Horizon	201511	322
VMware Horizon	201512	319
VMware Horizon	201602	333
VMware Horizon	201603	445
VMware Horizon	201606	406
VMware Horizon	201610	370
VMware Horizon	201701	436
VMware Player	200201	2
VMware Player	200405	1
VMware Player	200506	1
VMware Player	200509	1
VMware Server	200801	167
VMware Server	200901	166
VMware Service Manager	200401	2
VMware Service Manager	200410	1
VMware Studio	200701	1
VMware Studio	201102	1
VMware Studio	201309	2
VMware Studio	201502	3
VMware Thinstall/ThinApp	201111	70
VMware vCenter Application Discovery Manager	201111	1
VMware vCenter Application Discovery Manager	201112	1
VMware vCenter Application Discovery Manager	201202	1
VMware vCenter Application Discovery Manager	201203	1
VMware vCenter Application Discovery Manager	201204	1
VMware vCenter AppSpeed	200201	1
VMware vCenter AppSpeed	200401	1
VMware vCenter AppSpeed	200812	1
VMware vCenter AppSpeed	201102	2
VMware vCenter Capacity IQ	201201	14
VMware vCenter Capacity IQ	201202	11
VMware vCenter Capacity IQ	201212	10
VMware vCenter Chargeback	200812	1
VMware vCenter Chargeback	201108	3
VMware vCenter Chargeback	201202	3
VMware vCenter Chargeback	201309	4
VMware vCenter Chargeback	201310	5
VMware vCenter Configuration Manager	200401	1
VMware vCenter Configuration Manager	201504	14
VMware vCenter Converter	200310	1
VMware vCenter Converter	201301	24
VMware vCenter Lab Manager	200507	1
VMware vCenter Lab Manager	200509	1
VMware vCenter Lab Manager	201001	12
VMware vCenter Lab Manager	201005	11
VMware vCenter Operations	200003	1
VMware vCenter Operations	200006	1
VMware vCenter Orchestrator	201411	62
VMware vCenter Server	201603	416
VMware vCenter Server	201607	288
VMware vCenter Server Heartbeat	200301	1
VMware vCenter Server Heartbeat	201203	8
VMware vCenter Server Heartbeat	201404	12
VMware vFabric	200002	1
VMware vFabric	200305	2
VMware vFabric	200310	2
Pivotal GemFire	200010	1
Pivotal GemFire	200210	1
Pivotal GemFire	200308	2
Pivotal GemFire	200503	2
Pivotal GemFire	200507	2
VMware vFabric Hyperic	200002	1
VMware vFabric Hyperic	200305	2
VMware vFabric Hyperic	200310	2
Pivotal SQLFire	200001	1
Pivotal SQLFire	201305	5
Pivotal SQLFire	201306	3
Pivotal SQLFire	201402	3
Pivotal vFabric tc Server	200001	1
Pivotal vFabric tc Server	201202	9
Pivotal vFabric tc Server	201206	6
Pivotal Web Server	201211	2
Pivotal Web Server	201212	3
Pivotal Web Server	201401	4
VMware Virtual Desktop Infrastructure	201509	508
VMware Virtual Infrastructure	200111	5
VMware vMotion	201702	76
VMware vMotion	201703	85
VMware vMotion	201704	52
VMware vShield App	201104	3
VMware vShield App	201204	3
VMware vShield App	201207	3
VMware vShield Edge	201204	7
VMware vShield Edge	201310	8
VMware vShield Endpoint	200801	2
VMware vShield Endpoint	200901	2
VMware vShield Endpoint	201409	8
VMware vSphere Hypervisor	201509	4172
VMware Workstation	200111	5
VMware Workstation	200205	6
VMware Workstation	200306	6
VMware Workstation	200411	6
vSphere Fault Tolerance (FT)	200604	2
vSphere Fault Tolerance (FT)	200806	4
vSphere Fault Tolerance (FT)	201304	15
VMware Storage vMotion	200309	1
VMware Storage vMotion	201301	61
VMware Distributed Power Management (DPM)	200206	1
VMware Distributed Power Management (DPM)	200906	4
VMware vShield	200102	1
VMware vShield	200112	1
VMware vShield	200206	1
VMware vShield	200303	1
VMware VMmark	200003	2
VMware VMmark	200006	3
VMware VMmark	200007	1
VMware VMmark	200110	1
VMware VMmark	200211	1
Infor Distribution Business (SX.e)	200006	2
Infor Distribution Business (SX.e)	200110	2
Infor Distribution Business (SX.e)	200111	3
Infor Distribution Business (SX.e)	200112	3
Infor Distribution Business (SX.e)	200209	2
Infor Distribution Business (SX.e)	200211	2
Concur TripIt	200110	1
Concur TripIt	200212	1
Autonomy eDiscovery Appliance	200001	2
Autonomy eDiscovery Appliance	200210	1
Autonomy eDiscovery Appliance	200506	1
Autonomy eDiscovery Appliance	201211	14
Epicor HCM	200001	1
Epicor HCM	201209	5
Epicor HCM	201211	7
Epicor HCM	201304	8
Epicor HCM	201503	11
Oracle 10g Enterprise Edition	200502	2
Oracle 10g Enterprise Edition	200503	2
Oracle 10g Enterprise Edition	200505	2
Oracle 10g Enterprise Edition	200510	3
Oracle 10g Enterprise Edition	200809	17
Oracle 10g Standard Edition	200001	1
Oracle 10g Standard Edition	200301	1
